,MarketTradeDate,OpenPx,HighPx,LowPx,SettlementPx,Volume,OpenInterest,ContractDate
3126,2012-02-17,89.975,90.675,89.7,90.375,13187,92196,2012-04-01
3127,2012-02-16,89.7,90.55,89.65,90.225,17742,91179,2012-04-01
3128,2012-02-15,89.625,89.8,88.85,88.9,15282,91355,2012-04-01
3129,2012-02-14,88.2,89.7,88.0,89.625,17382,92022,2012-04-01
3130,2012-02-13,88.7,89.15,87.875,87.975,14673,91991,2012-04-01
3131,2012-02-10,89.65,89.7,88.25,88.3,13951,92664,2012-04-01
3132,2012-02-09,88.85,90.3,88.725,89.65,16297,92209,2012-04-01
3133,2012-02-08,89.05,89.35,88.65,88.95,11368,92303,2012-04-01
3134,2012-02-07,88.375,89.2,88.25,89.1,16971,92665,2012-04-01
3135,2012-02-06,88.575,89.575,88.35,88.55,14884,93672,2012-04-01
3136,2012-02-03,89.55,90.4,88.675,88.925,13993,92754,2012-04-01
3137,2012-02-02,90.35,90.775,89.525,89.75,17835,92662,2012-04-01
3138,2012-02-01,88.9,90.575,88.85,90.35,25727,92277,2012-04-01
3139,2012-01-31,87.45,88.95,87.45,88.875,15985,95151,2012-04-01
3140,2012-01-30,86.95,87.625,86.55,87.15,10245,96372,2012-04-01
3141,2012-01-27,87.15,87.6,86.225,87.375,16115,96899,2012-04-01
3142,2012-01-26,88.175,89.0,86.425,86.8,21070,96774,2012-04-01
3143,2012-01-25,88.0,88.825,87.875,88.225,11683,97091,2012-04-01
3144,2012-01-24,88.5,89.25,87.75,87.85,17657,96455,2012-04-01
3145,2012-01-23,85.75,86.7,85.675,86.475,12379,34211,2012-02-01
3146,2012-01-20,85.625,86.2,85.075,85.325,13050,36014,2012-02-01
3147,2012-01-19,86.45,86.775,85.25,85.4,16322,36779,2012-02-01
3148,2012-01-18,85.85,86.8,85.85,86.275,14316,39200,2012-02-01
3149,2012-01-17,85.8,86.25,85.42,85.775,16855,40427,2012-02-01
3150,2012-01-13,84.275,85.825,84.15,85.6,32035,45697,2012-02-01
3151,2012-01-12,82.975,84.375,82.95,83.95,24560,53317,2012-02-01
3152,2012-01-11,83.9,84.0,82.775,82.9,24482,59720,2012-02-01
3153,2012-01-10,83.725,84.4,83.425,84.3,23543,64582,2012-02-01
3154,2012-01-09,84.15,84.2,83.05,83.375,25490,71764,2012-02-01
3155,2012-01-06,83.85,84.6,83.85,83.9,17094,77563,2012-02-01
3156,2012-01-05,85.1,85.1,83.65,83.85,21296,79479,2012-02-01
3157,2012-01-04,85.8,86.0,84.575,85.175,15580,79020,2012-02-01
3158,2012-01-03,84.725,85.65,84.725,85.525,16788,78038,2012-02-01
3159,2011-12-30,84.525,85.075,84.25,84.3,13109,81714,2012-02-01
3160,2011-12-29,85.35,85.475,83.85,83.975,15279,81934,2012-02-01
3161,2011-12-28,85.875,86.525,85.075,85.55,12003,83608,2012-02-01
3162,2011-12-27,85.85,85.95,85.325,85.75,8062,84785,2012-02-01
3163,2011-12-23,84.6,86.075,84.525,85.85,12963,86073,2012-02-01
3164,2011-12-22,83.5,84.7,83.375,84.55,14068,86117,2012-02-01
3165,2011-12-21,83.975,84.05,83.2,83.275,12170,85811,2012-02-01
3166,2011-12-20,84.275,84.35,83.775,84.1,10514,86628,2012-02-01
3167,2011-12-19,83.2,84.75,83.15,84.35,14852,87073,2012-02-01
3168,2011-12-16,85.45,85.475,82.625,83.15,20506,89005,2012-02-01
3169,2011-12-15,86.375,86.45,85.35,85.425,15133,90855,2012-02-01
3170,2011-12-14,86.3,86.775,85.7,86.325,12013,90924,2012-02-01
3171,2011-12-13,86.7,86.7,86.0,86.4,12305,91303,2012-02-01
3172,2011-12-12,86.425,87.225,85.7,86.6,16598,92317,2012-02-01
3173,2011-12-09,87.325,87.725,86.35,86.425,16395,93281,2012-02-01
3174,2011-12-08,88.65,88.925,87.2,87.25,16864,93498,2012-02-01
3175,2011-12-07,89.125,89.2,88.55,88.8,12114,95050,2012-02-01
3176,2011-12-06,88.0,89.4,87.775,89.075,18302,96761,2012-02-01
3177,2011-12-05,89.2,89.2,87.85,88.125,14116,98524,2012-02-01
3178,2011-12-02,90.475,90.8,89.1,89.225,15095,100602,2012-02-01
3179,2011-12-01,91.75,91.95,90.25,90.275,19457,100880,2012-02-01
3180,2011-11-30,91.125,92.375,90.9,91.575,18563,101148,2012-02-01
3181,2011-11-29,90.725,91.5,90.325,91.2,16013,96567,2012-02-01
3182,2011-11-28,92.0,92.2,90.5,90.575,15688,94377,2012-02-01
3183,2011-11-25,91.975,92.25,91.475,91.8,11638,92339,2012-02-01
3184,2011-11-23,91.075,91.675,90.55,91.45,14593,90305,2012-02-01
3185,2011-11-22,90.875,91.575,90.725,91.1,10148,89447,2012-02-01
3186,2011-11-21,90.975,91.5,90.4,91.0,13038,88108,2012-02-01
3187,2011-11-18,90.175,91.025,89.925,90.975,14123,87091,2012-02-01
3188,2011-11-17,85.75,87.625,85.35,87.45,16180,33950,2011-12-01
3189,2011-11-16,86.4,86.4,85.3,85.55,15283,37112,2011-12-01
3190,2011-11-15,87.0,87.275,85.5,86.45,19733,40572,2011-12-01
3191,2011-11-14,86.6,87.35,86.2,86.575,14859,44409,2011-12-01
3192,2011-11-11,85.95,86.75,85.45,86.45,19671,49049,2011-12-01
3193,2011-11-10,85.15,87.1,85.05,85.75,30693,53048,2011-12-01
3194,2011-11-09,85.225,85.6,84.775,85.15,23068,59833,2011-12-01
3195,2011-11-08,85.725,85.725,85.125,85.225,24263,64871,2011-12-01
3196,2011-11-07,86.9,86.9,85.4,85.625,27886,74446,2011-12-01
3197,2011-11-04,86.8,87.125,86.0,86.85,15789,83767,2011-12-01
3198,2011-11-03,86.775,87.3,85.775,86.6,17150,86441,2011-12-01
3199,2011-11-02,88.0,88.175,86.75,86.875,15343,90532,2011-12-01
3200,2011-11-01,87.575,88.9,86.6,87.55,17032,91957,2011-12-01
3201,2011-10-31,86.675,88.45,86.55,87.475,17106,94283,2011-12-01
3202,2011-10-28,87.1,87.425,86.55,86.675,14658,95798,2011-12-01
3203,2011-10-27,87.175,88.1,86.5,86.65,19553,98676,2011-12-01
3204,2011-10-26,87.375,87.85,86.85,87.025,18957,99996,2011-12-01
3205,2011-10-25,88.825,89.05,87.225,87.85,18341,100863,2011-12-01
3206,2011-10-24,89.525,89.8,88.45,88.825,14316,101669,2011-12-01
3207,2011-10-21,89.975,90.475,89.025,89.65,12979,101940,2011-12-01
3208,2011-10-20,90.55,90.85,88.775,89.975,15487,102207,2011-12-01
3209,2011-10-19,91.025,91.35,89.925,90.075,19102,103081,2011-12-01
3210,2011-10-18,90.625,91.475,90.3,90.95,17296,103449,2011-12-01
3211,2011-10-17,90.175,91.15,89.45,90.7,21581,102160,2011-12-01
3212,2011-10-14,88.875,90.725,88.775,90.075,21649,103764,2011-12-01
3213,2011-10-13,87.675,89.025,87.2,88.025,16908,107203,2011-12-01
3214,2011-10-12,87.15,87.725,86.925,87.45,16207,107965,2011-12-01
3215,2011-10-11,87.8,88.125,86.775,86.775,17522,103288,2011-12-01
3216,2011-10-10,89.25,89.8,87.5,87.75,17946,102520,2011-12-01
3217,2011-10-07,88.825,89.9,88.8,89.4,17252,103558,2011-12-01
3218,2011-10-06,88.4,89.375,87.925,89.225,17559,102487,2011-12-01
3219,2011-10-05,87.2,88.875,87.15,88.425,18576,101987,2011-12-01
3220,2011-10-04,87.125,87.7,86.15,86.85,19178,101670,2011-12-01
3221,2011-10-03,87.95,88.3,86.45,86.8,22219,102852,2011-12-01
3222,2011-09-30,86.55,88.0,85.5,87.8,37901,103200,2011-12-01
3223,2011-09-29,82.325,86.475,82.25,85.975,34050,106299,2011-12-01
3224,2011-09-28,83.375,84.15,81.875,83.475,18085,108938,2011-12-01
3225,2011-09-27,83.025,84.55,83.0,83.475,15289,107835,2011-12-01
3226,2011-09-26,83.725,84.15,82.95,83.0,14684,107709,2011-12-01
3227,2011-09-23,82.35,83.975,82.2,83.725,16616,106574,2011-12-01
3228,2011-09-22,83.35,83.675,81.575,82.0,21748,105470,2011-12-01
3229,2011-09-21,82.975,84.25,82.975,84.1,19456,106645,2011-12-01
3230,2011-09-20,81.95,83.075,81.875,82.975,17542,108223,2011-12-01
3231,2011-09-19,83.0,83.0,81.15,81.825,20815,106395,2011-12-01
3232,2011-09-16,84.9,85.1,82.525,82.725,19895,104352,2011-12-01
3233,2011-09-15,84.55,85.125,84.075,84.4,21603,102883,2011-12-01
3234,2011-09-14,82.825,84.25,82.7,83.85,25668,102492,2011-12-01
3235,2011-09-13,86.825,87.85,86.75,87.15,23000,48097,2011-10-01
3236,2011-09-12,83.375,83.675,82.5,82.725,19081,95826,2011-12-01
3237,2011-09-09,86.6,87.65,85.975,87.25,24306,57917,2011-10-01
3238,2011-09-08,85.125,86.9,85.125,86.8,24969,63903,2011-10-01
3239,2011-09-07,83.6,85.325,83.35,84.85,21355,70152,2011-10-01
3240,2011-09-06,85.4,85.5,83.05,83.35,21430,73511,2011-10-01
3241,2011-09-02,84.95,86.225,84.55,85.8,14355,75531,2011-10-01
3242,2011-09-01,85.25,85.675,84.45,85.175,22289,77258,2011-10-01
3243,2011-08-31,85.475,85.925,85.025,85.5,19057,79031,2011-10-01
3244,2011-08-30,86.2,86.525,85.4,85.7,16727,78708,2011-10-01
3245,2011-08-29,87.425,87.425,86.175,86.4,12968,79908,2011-10-01
3246,2011-08-26,87.2,87.725,86.725,87.1,15328,80940,2011-10-01
3247,2011-08-25,87.175,87.9,86.85,87.225,19748,84784,2011-10-01
3248,2011-08-24,88.25,88.55,87.0,87.05,15322,88597,2011-10-01
3249,2011-08-23,88.5,88.75,87.65,88.225,12359,87604,2011-10-01
3250,2011-08-22,88.55,89.35,88.275,89.0,10422,87419,2011-10-01
3251,2011-08-19,86.75,88.7,86.15,88.375,13475,87961,2011-10-01
3252,2011-08-18,87.825,87.825,86.4,86.825,16017,89213,2011-10-01
3253,2011-08-17,89.175,89.2,87.3,87.4,17662,90603,2011-10-01
3254,2011-08-16,90.225,90.7,88.8,89.4,14276,90508,2011-10-01
3255,2011-08-15,89.65,90.3,89.4,89.975,19499,91023,2011-10-01
3256,2011-08-12,88.225,89.6,87.75,89.475,12717,92903,2011-10-01
3257,2011-08-11,87.1,88.85,86.55,88.1,20432,93539,2011-10-01
3258,2011-08-10,89.5,89.775,86.75,86.85,26362,94082,2011-10-01
3259,2011-08-09,90.5,90.925,88.55,89.125,20374,96551,2011-10-01
3260,2011-08-08,91.5,91.75,90.1,90.325,14532,98611,2011-10-01
3261,2011-08-05,91.975,92.65,91.35,91.85,12743,98863,2011-10-01
3262,2011-08-04,92.95,93.25,91.475,92.75,15077,99110,2011-10-01
3263,2011-08-03,92.825,93.1,90.05,92.25,20064,98359,2011-10-01
3264,2011-08-02,93.375,94.0,92.4,92.675,15232,98115,2011-10-01
3265,2011-08-01,92.7,93.525,91.85,93.0,10184,95929,2011-10-01
3266,2011-07-29,92.4,92.7,91.5,92.4,13117,95141,2011-10-01
3267,2011-07-28,90.9,92.675,90.9,92.45,9222,92424,2011-10-01
3268,2011-07-27,100.725,101.975,100.15,101.925,11349,18937,2011-08-01
3269,2011-07-26,92.725,92.975,90.35,91.7,13658,91876,2011-10-01
3270,2011-07-25,92.8,93.375,91.8,92.475,10939,91112,2011-10-01
3271,2011-07-22,90.875,93.175,90.825,92.575,15845,89966,2011-10-01
3272,2011-07-21,98.0,98.85,97.675,98.1,8042,26981,2011-08-01
3273,2011-07-20,99.3,99.65,97.5,97.85,11588,27906,2011-08-01
3274,2011-07-19,98.7,100.35,98.65,99.65,12229,30060,2011-08-01
3275,2011-07-18,99.525,100.0,96.55,98.45,14033,32591,2011-08-01
3276,2011-07-15,98.35,99.9,97.9,98.95,15066,34001,2011-08-01
3277,2011-07-14,98.825,99.675,97.4,98.175,18397,35384,2011-08-01
3278,2011-07-13,98.35,99.95,97.825,99.275,26526,39714,2011-08-01
3279,2011-07-12,98.95,99.45,97.6,97.925,26016,47610,2011-08-01
3280,2011-07-11,95.875,99.175,95.6,99.175,23445,54275,2011-08-01
3281,2011-07-08,95.525,96.6,95.275,96.175,25042,57912,2011-08-01
3282,2011-07-07,94.15,96.6,94.0,96.275,26338,62795,2011-08-01
3283,2011-07-06,93.475,94.3,93.425,93.6,17100,67133,2011-08-01
3284,2011-07-05,93.5,93.925,92.8,93.35,13716,70090,2011-08-01
3285,2011-07-01,91.425,93.425,91.125,93.15,14145,73673,2011-08-01
3286,2011-06-30,93.25,93.875,91.25,91.675,24334,75835,2011-08-01
3287,2011-06-29,92.0,94.05,92.0,93.175,16422,78352,2011-08-01
3288,2011-06-28,92.6,93.5,92.0,92.35,16174,80569,2011-08-01
3289,2011-06-27,94.2,94.25,92.2,92.35,17133,82117,2011-08-01
3290,2011-06-24,96.475,97.25,94.45,95.2,19457,82416,2011-08-01
3291,2011-06-23,96.375,97.05,94.925,95.9,16256,80499,2011-08-01
3292,2011-06-22,97.75,98.05,96.375,97.325,13759,80967,2011-08-01
3293,2011-06-21,96.775,98.35,96.625,97.975,16187,79474,2011-08-01
3294,2011-06-20,95.2,97.1,95.125,96.675,13528,78736,2011-08-01
3295,2011-06-17,94.675,95.325,94.3,94.85,10271,77541,2011-08-01
3296,2011-06-16,94.75,95.375,94.4,95.225,10409,77172,2011-08-01
3297,2011-06-15,94.475,95.75,94.35,95.25,12996,24974,2011-07-01
3298,2011-06-14,93.35,94.95,92.85,94.45,14699,26924,2011-07-01
3299,2011-06-13,93.525,93.975,92.55,93.525,19278,31665,2011-07-01
3300,2011-06-10,92.95,93.95,92.85,93.225,17434,35536,2011-07-01
3301,2011-06-09,91.85,93.8,91.525,92.975,26618,41704,2011-07-01
3302,2011-06-08,89.45,92.125,89.075,91.35,29771,49400,2011-07-01
3303,2011-06-07,86.75,89.85,86.65,89.5,23658,56334,2011-07-01
3304,2011-06-06,88.175,88.175,86.875,87.75,13545,60646,2011-07-01
3305,2011-06-03,88.275,88.55,87.35,87.85,11582,60313,2011-07-01
3306,2011-06-02,89.15,89.9,87.45,87.975,13751,62316,2011-07-01
3307,2011-06-01,89.5,90.05,88.1,89.15,15123,62885,2011-07-01
3308,2011-05-31,89.0,90.65,88.85,89.925,12056,63269,2011-07-01
3309,2011-05-27,87.15,89.1,87.125,88.6,10273,63374,2011-07-01
3310,2011-05-26,88.575,88.7,87.425,87.8,10491,20970,2011-06-01
3311,2011-05-25,87.2,88.95,87.0,88.3,11540,23289,2011-06-01
3312,2011-05-24,88.625,88.85,86.6,86.925,14423,62753,2011-07-01
3313,2011-05-23,91.5,91.5,88.975,89.25,13494,26313,2011-06-01
3314,2011-05-20,91.25,92.1,91.125,91.975,10136,28945,2011-06-01
3315,2011-05-19,91.35,92.05,90.5,91.325,20883,30465,2011-06-01
3316,2011-05-18,93.075,93.25,91.175,91.65,24291,34864,2011-06-01
3317,2011-05-17,93.975,94.25,92.875,93.875,14739,38971,2011-06-01
3318,2011-05-16,94.625,95.05,93.4,93.6,16670,43343,2011-06-01
3319,2011-05-13,94.575,94.825,93.8,94.55,20510,44825,2011-06-01
3320,2011-05-12,93.625,94.55,93.3,94.2,24508,48096,2011-06-01
3321,2011-05-11,93.875,94.225,92.95,93.225,24620,53586,2011-06-01
3322,2011-05-10,92.725,93.9,92.55,93.475,25509,57113,2011-06-01
3323,2011-05-09,92.75,93.225,91.9,92.65,23229,63093,2011-06-01
3324,2011-05-06,92.725,92.9,91.9,92.375,25032,67565,2011-06-01
3325,2011-05-05,92.575,93.275,91.35,92.425,25596,71596,2011-06-01
3326,2011-05-04,92.45,93.125,91.85,92.15,21791,72595,2011-06-01
3327,2011-05-03,95.075,95.35,92.475,92.475,24527,74536,2011-06-01
3328,2011-05-02,95.6,96.325,94.825,95.475,17292,77483,2011-06-01
3329,2011-04-29,96.075,96.475,94.675,95.225,23630,78659,2011-06-01
3330,2011-04-28,96.275,96.65,95.425,96.5,20066,77678,2011-06-01
3331,2011-04-27,97.3,97.85,96.275,96.7,19045,79565,2011-06-01
3332,2011-04-26,98.425,98.925,96.425,97.1,24301,82994,2011-06-01
3333,2011-04-25,100.4,100.45,98.175,98.525,21718,85694,2011-06-01
3334,2011-04-21,101.675,102.225,99.9,100.05,13804,88667,2011-06-01
3335,2011-04-20,102.0,102.9,100.775,101.4,17589,89583,2011-06-01
3336,2011-04-19,101.1,102.4,101.05,102.025,10120,89582,2011-06-01
3337,2011-04-18,100.65,101.675,100.3,101.275,10289,89893,2011-06-01
3338,2011-04-15,102.45,102.45,100.475,101.075,15447,90187,2011-06-01
3339,2011-04-14,101.6,103.0,100.725,102.625,14857,89577,2011-06-01
3340,2011-04-13,99.7,102.075,99.7,101.45,17564,89538,2011-06-01
3341,2011-04-12,101.275,101.325,98.9,99.35,15493,89020,2011-06-01
3342,2011-04-11,100.625,101.95,100.625,101.05,16053,90580,2011-06-01
3343,2011-04-08,100.35,101.1,100.25,100.65,12859,90956,2011-06-01
3344,2011-04-07,101.0,101.825,99.525,100.1,20598,93336,2011-06-01
3345,2011-04-06,103.625,103.775,101.025,101.5,16045,95635,2011-06-01
3346,2011-04-05,104.175,104.3,102.3,103.25,15956,96371,2011-06-01
3347,2011-04-04,103.575,104.3,102.9,103.85,13465,96207,2011-06-01
3348,2011-04-01,104.175,104.35,102.6,103.575,10781,96104,2011-06-01
3349,2011-03-31,102.775,104.075,102.1,103.875,13946,95853,2011-06-01
3350,2011-03-30,103.65,103.925,100.475,103.15,18901,93457,2011-06-01
3351,2011-03-29,103.275,104.15,103.2,103.475,10376,93458,2011-06-01
3352,2011-03-28,103.225,103.55,102.9,103.25,10691,92563,2011-06-01
3353,2011-03-25,101.25,103.725,101.25,103.7,16868,91611,2011-06-01
3354,2011-03-24,100.4,101.35,100.0,101.175,7428,88284,2011-06-01
3355,2011-03-23,101.5,101.825,100.15,100.525,13299,87799,2011-06-01
3356,2011-03-22,101.3,101.6,100.55,101.45,11127,86199,2011-06-01
3357,2011-03-21,99.975,101.3,99.97,100.975,10604,85462,2011-06-01
3358,2011-03-18,98.1,100.0,97.65,99.825,12200,85050,2011-06-01
3359,2011-03-17,85.975,88.3,85.425,88.15,12820,25448,2011-04-01
3360,2011-03-16,84.825,86.375,84.7,85.3,13914,27234,2011-04-01
3361,2011-03-15,86.3,86.375,84.075,84.875,20689,30154,2011-04-01
3362,2011-03-14,87.85,87.9,85.2,85.95,21122,36052,2011-04-01
3363,2011-03-11,89.525,89.75,87.6,88.15,22514,39660,2011-04-01
3364,2011-03-10,89.7,90.625,88.75,89.85,26613,46554,2011-04-01
3365,2011-03-09,89.4,90.0,88.625,89.75,30309,52002,2011-04-01
3366,2011-03-08,86.7,89.4,86.2,89.125,32983,57506,2011-04-01
3367,2011-03-07,88.475,88.475,86.25,86.4,29592,64603,2011-04-01
3368,2011-03-04,88.5,89.05,87.75,88.475,21959,73130,2011-04-01
3369,2011-03-03,88.425,89.15,88.025,88.8,18590,77479,2011-04-01
3370,2011-03-02,87.95,88.575,87.3,88.25,18533,80453,2011-04-01
3371,2011-03-01,88.85,89.55,87.75,88.1,19285,82370,2011-04-01
3372,2011-02-28,90.1,90.2,88.6,88.8,18126,86006,2011-04-01
3373,2011-02-25,89.325,90.65,89.3,90.2,15915,89957,2011-04-01
3374,2011-02-24,91.15,91.875,89.325,89.5,24089,92451,2011-04-01
3375,2011-02-23,92.3,92.65,90.075,90.975,19603,94791,2011-04-01
3376,2011-02-22,92.725,93.95,91.9,92.275,19808,98823,2011-04-01
3377,2011-02-18,92.2,93.65,92.0,92.275,15431,101009,2011-04-01
3378,2011-02-17,91.775,92.85,91.025,92.175,18000,101879,2011-04-01
3379,2011-02-16,92.55,95.0,91.55,91.9,22297,102369,2011-04-01
3380,2011-02-15,92.5,93.35,92.075,92.55,11300,103721,2011-04-01
3381,2011-02-14,92.3,92.65,91.35,92.45,15874,104009,2011-04-01
3382,2011-02-11,93.325,93.575,92.3,92.375,17982,103428,2011-04-01
3383,2011-02-10,91.475,94.075,90.925,93.7,24783,104709,2011-04-01
3384,2011-02-09,91.25,92.15,90.7,91.25,15724,104230,2011-04-01
3385,2011-02-08,91.95,91.95,90.75,91.25,13419,104707,2011-04-01
3386,2011-02-07,91.775,92.35,91.2,91.825,12707,104683,2011-04-01
3387,2011-02-04,91.625,92.05,90.725,91.65,12934,105121,2011-04-01
3388,2011-02-03,91.6,92.2,90.5,91.55,22799,106792,2011-04-01
3389,2011-02-02,92.925,93.975,91.3,91.4,15784,104169,2011-04-01
3390,2011-02-01,93.6,93.7,91.7,93.15,20990,103196,2011-04-01
3391,2011-01-31,92.1,94.55,92.025,94.0,30251,99911,2011-04-01
3392,2011-01-28,90.275,92.3,90.125,91.625,18904,98857,2011-04-01
3393,2011-01-27,90.5,92.125,89.8,90.025,32127,97050,2011-04-01
3394,2011-01-26,87.15,90.125,87.0,90.125,30373,96777,2011-04-01
3395,2011-01-25,86.3,87.65,86.175,87.125,21184,94908,2011-04-01
3396,2011-01-24,86.6,86.725,85.85,86.25,10009,91839,2011-04-01
3397,2011-01-21,86.775,87.9,86.5,86.575,13722,92219,2011-04-01
3398,2011-01-20,86.6,87.025,85.625,86.75,11809,92745,2011-04-01
3399,2011-01-19,86.85,87.5,86.1,86.4,14645,92168,2011-04-01
3400,2011-01-18,79.7,81.525,79.575,80.475,16785,34708,2011-02-01
3401,2011-01-14,80.4,80.6,79.05,79.525,13622,36552,2011-02-01
3402,2011-01-13,81.25,81.3,79.625,80.3,27124,40685,2011-02-01
3403,2011-01-12,80.125,81.3,80.125,81.125,24887,47446,2011-02-01
3404,2011-01-11,79.9,80.45,79.7,79.975,21556,54682,2011-02-01
3405,2011-01-10,79.575,80.5,79.5,79.7,23402,61534,2011-02-01
3406,2011-01-07,79.475,79.7,78.65,79.425,20663,69268,2011-02-01
3407,2011-01-06,78.5,80.1,78.325,79.775,21290,74441,2011-02-01
3408,2011-01-05,77.35,78.67,77.1,78.025,13893,75673,2011-02-01
3409,2011-01-04,78.0,78.375,77.25,77.3,17147,76325,2011-02-01
3410,2011-01-03,79.6,79.725,77.875,77.975,15626,79865,2011-02-01
3411,2010-12-31,79.1,80.0,78.825,79.75,8893,81899,2011-02-01
3412,2010-12-30,79.8,79.9,78.775,78.85,9976,82149,2011-02-01
3413,2010-12-29,78.65,79.9,78.5,79.6,13861,83630,2011-02-01
3414,2010-12-28,78.475,79.0,77.975,78.625,8769,83837,2011-02-01
3415,2010-12-27,78.775,79.2,78.375,78.85,7538,84061,2011-02-01
3416,2010-12-23,78.775,79.1,78.2,78.725,10589,84769,2011-02-01
3417,2010-12-22,76.0,78.95,75.9,78.875,28832,84613,2011-02-01
3418,2010-12-21,75.775,76.35,75.375,75.975,8665,83007,2011-02-01
3419,2010-12-20,75.95,76.3,75.35,76.075,9597,81884,2011-02-01
3420,2010-12-17,74.825,76.4,74.6,75.95,13407,83376,2011-02-01
3421,2010-12-16,75.15,75.15,74.2,74.575,13570,84406,2011-02-01
3422,2010-12-15,76.15,76.525,75.075,75.2,13170,84835,2011-02-01
3423,2010-12-14,76.275,76.4,75.375,76.125,12538,85143,2011-02-01
3424,2010-12-13,75.2,77.275,75.2,76.325,16168,84781,2011-02-01
3425,2010-12-10,76.125,76.125,75.075,75.15,10190,84183,2011-02-01
3426,2010-12-09,76.175,76.475,75.5,75.9,11006,85144,2011-02-01
3427,2010-12-08,75.375,76.225,74.75,75.675,13564,84670,2011-02-01
3428,2010-12-07,75.05,75.875,74.75,75.325,12277,84537,2011-02-01
3429,2010-12-06,76.3,76.35,75.1,75.25,11999,83429,2011-02-01
3430,2010-12-03,76.4,76.625,75.6,76.575,11850,84620,2011-02-01
3431,2010-12-02,75.075,76.5,74.975,76.0,13218,84207,2011-02-01
3432,2010-12-01,75.525,76.75,75.075,75.25,12383,81273,2011-02-01
3433,2010-11-30,76.225,76.525,75.25,75.775,17290,79670,2011-02-01
3434,2010-11-29,77.1,77.1,75.85,76.225,14384,78532,2011-02-01
3435,2010-11-26,77.6,78.025,76.625,77.15,6291,79015,2011-02-01
3436,2010-11-24,77.0,77.85,76.95,77.6,7553,78765,2011-02-01
3437,2010-11-23,76.9,77.175,75.825,76.9,11096,78119,2011-02-01
3438,2010-11-22,76.85,77.675,76.625,76.925,9710,76509,2011-02-01
3439,2010-11-19,76.5,77.05,75.35,76.85,12425,76150,2011-02-01
3440,2010-11-18,68.5,69.425,67.8,68.65,12675,28836,2010-12-01
3441,2010-11-17,68.45,69.175,68.05,68.625,10895,29761,2010-12-01
3442,2010-11-16,69.5,69.825,67.45,68.325,16865,32532,2010-12-01
3443,2010-11-15,68.775,69.85,68.575,69.625,13721,36436,2010-12-01
3444,2010-11-12,68.975,69.65,68.3,68.975,22028,40227,2010-12-01
3445,2010-11-11,68.1,69.675,68.075,69.125,26766,46001,2010-12-01
3446,2010-11-10,66.65,68.6,66.6,68.25,25179,54132,2010-12-01
3447,2010-11-09,67.175,67.95,66.5,66.55,20880,60355,2010-12-01
3448,2010-11-08,66.9,67.85,66.675,67.15,19600,62823,2010-12-01
3449,2010-11-05,67.875,68.175,66.8,66.95,24047,66918,2010-12-01
3450,2010-11-04,66.8,68.35,66.525,67.625,18842,70913,2010-12-01
3451,2010-11-03,66.175,67.575,65.925,66.775,20893,73675,2010-12-01
3452,2010-11-02,66.275,66.55,65.275,66.2,18773,78185,2010-12-01
3453,2010-11-01,66.45,66.525,65.15,65.2,16505,81028,2010-12-01
3454,2010-10-29,67.4,67.45,66.1,66.2,16934,81084,2010-12-01
3455,2010-10-28,67.475,67.8,66.55,67.05,16605,82484,2010-12-01
3456,2010-10-27,68.65,68.675,67.35,67.85,19254,83895,2010-12-01
3457,2010-10-26,68.625,69.6,68.475,68.675,13374,83748,2010-12-01
3458,2010-10-25,70.375,70.4,68.35,68.45,16820,86452,2010-12-01
3459,2010-10-22,69.6,70.925,69.05,70.65,18027,87454,2010-12-01
3460,2010-10-21,68.325,69.95,68.05,69.325,14248,87864,2010-12-01
3461,2010-10-20,67.9,69.45,67.775,68.725,15951,89293,2010-12-01
3462,2010-10-19,68.075,69.0,67.5,68.2,15063,89779,2010-12-01
3463,2010-10-18,68.95,68.975,67.6,68.025,12592,90034,2010-12-01
3464,2010-10-15,69.075,69.425,68.55,68.9,14101,90319,2010-12-01
3465,2010-10-14,71.325,71.35,68.75,68.85,26087,91540,2010-12-01
3466,2010-10-13,72.625,72.775,71.25,71.7,18513,92757,2010-12-01
3467,2010-10-12,72.675,73.2,72.1,72.775,16163,94715,2010-12-01
3468,2010-10-11,74.125,74.125,72.45,72.625,17171,95531,2010-12-01
3469,2010-10-08,71.225,74.15,71.175,73.85,24729,96953,2010-12-01
3470,2010-10-07,71.8,72.4,70.55,71.3,25643,97073,2010-12-01
3471,2010-10-06,72.075,72.525,71.775,72.2,15442,100611,2010-12-01
3472,2010-10-05,72.25,72.75,71.825,72.25,14690,100643,2010-12-01
3473,2010-10-04,72.7,72.725,71.75,71.9,20116,102546,2010-12-01
3474,2010-10-01,74.875,75.0,72.6,72.875,23835,107004,2010-12-01
